A,PC,TOTAL,DPR_MJR,M,Y18-24,EU28	1.7 e	: 
A,PC,TOTAL,DPR_MJR,M,Y18-24,FI	1.6 	: 
A,PC,TOTAL,DPR_MJR,M,Y18-24,FR	1.4 	: 
A,PC,TOTAL,DPR_MJR,M,Y18-24,HR	0 	: 
A,PC,TOTAL,DPR_MJR,M,Y18-24,HU	0.6 	: 
A,PC,TOTAL,DPR_MJR,M,Y18-24,IE	4.3 	: 
A,PC,TOTAL,DPR_MJR,M,Y18-24,IS	3.2 	: 
A,PC,TOTAL,DPR_MJR,M,Y18-24,IT	0.6 	: 
A,PC,TOTAL,DPR_MJR,M,Y18-24,LT	0.5 	: 
A,PC,TOTAL,DPR_MJR,M,Y18-24,LU	4.3 	: 
A,PC,TOTAL,DPR_MJR,M,Y18-24,LV	1.3 	: 
A,PC,TOTAL,DPR_MJR,M,Y18-24,MT	0.9 	: 
A,PC,TOTAL,DPR_MJR,M,Y18-24,NO	1.9 	: 
A,PC,TOTAL,DPR_MJR,M,Y18-24,PL	0.6 	: 
A,PC,TOTAL,DPR_MJR,M,Y18-24,PT	0.6 	: 
A,PC,TOTAL,DPR_MJR,M,Y18-24,RO	0.4 	: 
A,PC,TOTAL,DPR_MJR,M,Y18-24,SE	1.1 	: 
A,PC,TOTAL,DPR_MJR,M,Y18-24,SI	2.8 	: 
A,PC,TOTAL,DPR_MJR,M,Y18-24,SK	0.4 	: 
A,PC,TOTAL,DPR_MJR,M,Y18-24,TR	1.5 	: 
A,PC,TOTAL,DPR_MJR,M,Y18-24,UK	3.3 	: 
A,PC,TOTAL,DPR_MJR,M,Y18-44,AT	1.0 	: 
A,PC,TOTAL,DPR_MJR,M,Y18-44,BG	1.2 	: 
A,PC,TOTAL,DPR_MJR,M,Y18-44,CY	0.9 	: 
A,PC,TOTAL,DPR_MJR,M,Y18-44,CZ	0.1 	: 
A,PC,TOTAL,DPR_MJR,M,Y18-44,DE	3.4 	: 
A,PC,TOTAL,DPR_MJR,M,Y18-44,DK	2.2 	: 
A,PC,TOTAL,DPR_MJR,M,Y18-44,EE	1.2 	: 
A,PC,TOTAL,DPR_MJR,M,Y18-44,EL	1.3 	: 
A,PC,TOTAL,DPR_MJR,M,Y18-44,ES	1.6 	: 
A,PC,TOTAL,DPR_MJR,M,Y18-44,EU27_2020	1.7 	: 
A,PC,TOTAL,DPR_MJR,M,Y18-44,EU28	1.8 e	: 
A,PC,TOTAL,DPR_MJR,M,Y18-44,FI	3.0 	: 
A,PC,TOTAL,DPR_MJR,M,Y18-44,FR	2.2 	: 
A,PC,TOTAL,DPR_MJR,M,Y18-44,HR	0.6 	: 
A,PC,TOTAL,DPR_MJR,M,Y18-44,HU	1.0 	: 
A,PC,TOTAL,DPR_MJR,M,Y18-44,IE	2.5 	: 
A,PC,TOTAL,DPR_MJR,M,Y18-44,IS	3.1 	: 
A,PC,TOTAL,DPR_MJR,M,Y18-44,IT	0.7 	: 
A,PC,TOTAL,DPR_MJR,M,Y18-44,LT	0.3 	: 
A,PC,TOTAL,DPR_MJR,M,Y18-44,LU	4.3 	: 
A,PC,TOTAL,DPR_MJR,M,Y18-44,LV	1.0 	: 
A,PC,TOTAL,DPR_MJR,M,Y18-44,MT	0.8 	: 
A,PC,TOTAL,DPR_MJR,M,Y18-44,NO	2.0 	: 
A,PC,TOTAL,DPR_MJR,M,Y18-44,PL	0.6 	: 
A,PC,TOTAL,DPR_MJR,M,Y18-44,PT	0.6 	: 
A,PC,TOTAL,DPR_MJR,M,Y18-44,RO	0.5 	: 
A,PC,TOTAL,DPR_MJR,M,Y18-44,SE	3.3 	: 
A,PC,TOTAL,DPR_MJR,M,Y18-44,SI	1.7 	: 
A,PC,TOTAL,DPR_MJR,M,Y18-44,SK	0.4 	: 
A,PC,TOTAL,DPR_MJR,M,Y18-44,TR	1.3 	: 
A,PC,TOTAL,DPR_MJR,M,Y18-44,UK	2.7 	: 
A,PC,TOTAL,DPR_MJR,M,Y18-64,AT	1.0 	: 
A,PC,TOTAL,DPR_MJR,M,Y18-64,BG	1.9 	: 
A,PC,TOTAL,DPR_MJR,M,Y18-64,CY	1.2 	: 
A,PC,TOTAL,DPR_MJR,M,Y18-64,CZ	0.3 	: 
A,PC,TOTAL,DPR_MJR,M,Y18-64,DE	3.5 	: 
A,PC,TOTAL,DPR_MJR,M,Y18-64,DK	2.3 	: 
A,PC,TOTAL,DPR_MJR,M,Y18-64,EE	1.6 	: 
A,PC,TOTAL,DPR_MJR,M,Y18-64,EL	1.2 	: 
A,PC,TOTAL,DPR_MJR,M,Y18-64,ES	1.9 	: 
A,PC,TOTAL,DPR_MJR,M,Y18-64,EU27_2020	1.9 	: 
A,PC,TOTAL,DPR_MJR,M,Y18-64,EU28	2.1 e	: 
A,PC,TOTAL,DPR_MJR,M,Y18-64,FI	2.6 	: 
A,PC,TOTAL,DPR_MJR,M,Y18-64,FR	2.0 	: 
A,PC,TOTAL,DPR_MJR,M,Y18-64,HR	0.8 	: 
A,PC,TOTAL,DPR_MJR,M,Y18-64,HU	2.1 	: 
A,PC,TOTAL,DPR_MJR,M,Y18-64,IE	2.7 	: 
A,PC,TOTAL,DPR_MJR,M,Y18-64,IS	3.2 	: 
A,PC,TOTAL,DPR_MJR,M,Y18-64,IT	1.0 	: 
A,PC,TOTAL,DPR_MJR,M,Y18-64,LT	0.3 	: 
A,PC,TOTAL,DPR_MJR,M,Y18-64,LU	4.1 	: 
A,PC,TOTAL,DPR_MJR,M,Y18-64,LV	1.3 	: 
A,PC,TOTAL,DPR_MJR,M,Y18-64,MT	1.3 	: 
A,PC,TOTAL,DPR_MJR,M,Y18-64,NO	1.9 	: 
A,PC,TOTAL,DPR_MJR,M,Y18-64,PL	1.0 	: 
A,PC,TOTAL,DPR_MJR,M,Y18-64,PT	1.4 	: 
A,PC,TOTAL,DPR_MJR,M,Y18-64,RO	0.7 	: 
A,PC,TOTAL,DPR_MJR,M,Y18-64,SE	3.3 	: 
A,PC,TOTAL,DPR_MJR,M,Y18-64,SI	1.5 	: 
A,PC,TOTAL,DPR_MJR,M,Y18-64,SK	1.0 	: 
A,PC,TOTAL,DPR_MJR,M,Y18-64,TR	1.4 	: 
A,PC,TOTAL,DPR_MJR,M,Y18-64,UK	3.6 	: 
A,PC,TOTAL,DPR_MJR,M,Y20-24,AT	0 	: 
A,PC,TOTAL,DPR_MJR,M,Y20-24,BG	0.7 	: 
A,PC,TOTAL,DPR_MJR,M,Y20-24,CY	0.5 	: 
A,PC,TOTAL,DPR_MJR,M,Y20-24,CZ	0 	: 
A,PC,TOTAL,DPR_MJR,M,Y20-24,DE	4.8 	: 
A,PC,TOTAL,DPR_MJR,M,Y20-24,DK	0.9 	: 
A,PC,TOTAL,DPR_MJR,M,Y20-24,EE	0 	: 
A,PC,TOTAL,DPR_MJR,M,Y20-24,EL	1.2 	: 
A,PC,TOTAL,DPR_MJR,M,Y20-24,ES	0.5 	: 
A,PC,TOTAL,DPR_MJR,M,Y20-24,EU27_2020	1.5 	: 
A,PC,TOTAL,DPR_MJR,M,Y20-24,EU28	1.8 e	: 
A,PC,TOTAL,DPR_MJR,M,Y20-24,FI	2.2 	: 
A,PC,TOTAL,DPR_MJR,M,Y20-24,FR	0.7 	: 
A,PC,TOTAL,DPR_MJR,M,Y20-24,HR	0 	: 
A,PC,TOTAL,DPR_MJR,M,Y20-24,HU	0.9 	: 
A,PC,TOTAL,DPR_MJR,M,Y20-24,IE	3.3 	: 
A,PC,TOTAL,DPR_MJR,M,Y20-24,IS	3.4 	: 
A,PC,TOTAL,DPR_MJR,M,Y20-24,IT	0.6 	: 
A,PC,TOTAL,DPR_MJR,M,Y20-24,LT	0.7 	: 
A,PC,TOTAL,DPR_MJR,M,Y20-24,LU	4.0 	: 
A,PC,TOTAL,DPR_MJR,M,Y20-24,LV	0.4 	: 
A,PC,TOTAL,DPR_MJR,M,Y20-24,MT	1.2 	: 
A,PC,TOTAL,DPR_MJR,M,Y20-24,NO	1.2 	: 
A,PC,TOTAL,DPR_MJR,M,Y20-24,PL	0.4 	: 
A,PC,TOTAL,DPR_MJR,M,Y20-24,PT	0.8 	: 
A,PC,TOTAL,DPR_MJR,M,Y20-24,RO	0 	: 
A,PC,TOTAL,DPR_MJR,M,Y20-24,SE	1.0 	: 
A,PC,TOTAL,DPR_MJR,M,Y20-24,SI	2.3 	: 
A,PC,TOTAL,DPR_MJR,M,Y20-24,SK	0.5 	: 
A,PC,TOTAL,DPR_MJR,M,Y20-24,TR	2.1 	: 
A,PC,TOTAL,DPR_MJR,M,Y20-24,UK	3.8 	: 
A,PC,TOTAL,DPR_MJR,M,Y25-29,AT	0.2 	: 
A,PC,TOTAL,DPR_MJR,M,Y25-29,BG	1.2 	: 
A,PC,TOTAL,DPR_MJR,M,Y25-29,CY	1.2 	: 
A,PC,TOTAL,DPR_MJR,M,Y25-29,CZ	0.5 	: 
A,PC,TOTAL,DPR_MJR,M,Y25-29,DE	3.3 	: 
A,PC,TOTAL,DPR_MJR,M,Y25-29,DK	3.4 	: 
A,PC,TOTAL,DPR_MJR,M,Y25-29,EE	1.4 	: 
A,PC,TOTAL,DPR_MJR,M,Y25-29,EL	1.1 	: 
A,PC,TOTAL,DPR_MJR,M,Y25-29,ES	2.2 	: 
A,PC,TOTAL,DPR_MJR,M,Y25-29,EU27_2020	1.7 	: 
A,PC,TOTAL,DPR_MJR,M,Y25-29,EU28	1.6 e	: 
A,PC,TOTAL,DPR_MJR,M,Y25-29,FI	4.9 	: 
A,PC,TOTAL,DPR_MJR,M,Y25-29,FR	2.0 	: 
A,PC,TOTAL,DPR_MJR,M,Y25-29,HR	0 	: 
A,PC,TOTAL,DPR_MJR,M,Y25-29,HU	0.9 	: 
A,PC,TOTAL,DPR_MJR,M,Y25-29,IE	0.6 	: 
A,PC,TOTAL,DPR_MJR,M,Y25-29,IS	2.8 	: 
A,PC,TOTAL,DPR_MJR,M,Y25-29,IT	0.4 	: 
A,PC,TOTAL,DPR_MJR,M,Y25-29,LT	0 	: 
A,PC,TOTAL,DPR_MJR,M,Y25-29,LU	1.8 	: 
A,PC,TOTAL,DPR_MJR,M,Y25-29,LV	0.8 	: 
A,PC,TOTAL,DPR_MJR,M,Y25-29,MT	0.9 	: 
A,PC,TOTAL,DPR_MJR,M,Y25-29,NO	1.7 	: 
A,PC,TOTAL,DPR_MJR,M,Y25-29,PL	0.6 	: 
A,PC,TOTAL,DPR_MJR,M,Y25-29,PT	0.5 	: 
A,PC,TOTAL,DPR_MJR,M,Y25-29,RO	0.1 	: 
A,PC,TOTAL,DPR_MJR,M,Y25-29,SE	5.2 	: 
A,PC,TOTAL,DPR_MJR,M,Y25-29,SI	0 	: 
A,PC,TOTAL,DPR_MJR,M,Y25-29,SK	0 	: 
A,PC,TOTAL,DPR_MJR,M,Y25-29,TR	1.2 	: 
A,PC,TOTAL,DPR_MJR,M,Y25-29,UK	0.5 	: 
A,PC,TOTAL,DPR_MJR,M,Y25-34,AT	0.5 	1.5 
A,PC,TOTAL,DPR_MJR,M,Y25-34,BE	: 	2.1 
A,PC,TOTAL,DPR_MJR,M,Y25-34,BG	1.3 	0.5 
A,PC,TOTAL,DPR_MJR,M,Y25-34,CY	0.8 	1.0 
A,PC,TOTAL,DPR_MJR,M,Y25-34,CZ	0.3 	0.3 
A,PC,TOTAL,DPR_MJR,M,Y25-34,DE	3.4 	3.4 
A,PC,TOTAL,DPR_MJR,M,Y25-34,DK	3.8 	5.6 
A,PC,TOTAL,DPR_MJR,M,Y25-34,EE	1.9 	1.6 
A,PC,TOTAL,DPR_MJR,M,Y25-34,EL	1.7 	0.4 
A,PC,TOTAL,DPR_MJR,M,Y25-34,ES	2.2 	0.7 
A,PC,TOTAL,DPR_MJR,M,Y25-34,EU27_2020	1.8 	2.0 
A,PC,TOTAL,DPR_MJR,M,Y25-34,EU28	1.7 e	: 
A,PC,TOTAL,DPR_MJR,M,Y25-34,FI	3.3 	4.9 
A,PC,TOTAL,DPR_MJR,M,Y25-34,FR	2.0 	1.9 
A,PC,TOTAL,DPR_MJR,M,Y25-34,HR	0.8 	0 
A,PC,TOTAL,DPR_MJR,M,Y25-34,HU	1.0 	0.8 
A,PC,TOTAL,DPR_MJR,M,Y25-34,IE	1.3 	4.0 
A,PC,TOTAL,DPR_MJR,M,Y25-34,IS	3.1 	3.8 
A,PC,TOTAL,DPR_MJR,M,Y25-34,IT	0.3 	1.0 
A,PC,TOTAL,DPR_MJR,M,Y25-34,LT	0 	1.4 
A,PC,TOTAL,DPR_MJR,M,Y25-34,LU	3.3 	3.6 
A,PC,TOTAL,DPR_MJR,M,Y25-34,LV	1.2 	1.0 
A,PC,TOTAL,DPR_MJR,M,Y25-34,MT	0.4 	1.3 
A,PC,TOTAL,DPR_MJR,M,Y25-34,NL	: 	4.0 
A,PC,TOTAL,DPR_MJR,M,Y25-34,NO	1.8 	1.4 
A,PC,TOTAL,DPR_MJR,M,Y25-34,PL	0.6 	0.8 
A,PC,TOTAL,DPR_MJR,M,Y25-34,PT	0.5 	2.4 
A,PC,TOTAL,DPR_MJR,M,Y25-34,RO	0.2 	0 
A,PC,TOTAL,DPR_MJR,M,Y25-34,RS	: 	0.3 
A,PC,TOTAL,DPR_MJR,M,Y25-34,SE	5.1 	7.2 
A,PC,TOTAL,DPR_MJR,M,Y25-34,SI	1.2 	3.1 
A,PC,TOTAL,DPR_MJR,M,Y25-34,SK	0 	0.4 
A,PC,TOTAL,DPR_MJR,M,Y25-34,TR	1.1 	2.3 
A,PC,TOTAL,DPR_MJR,M,Y25-34,UK	1.3 	: 
A,PC,TOTAL,DPR_MJR,M,Y25-64,EU27_2020	2.0 	: 
A,PC,TOTAL,DPR_MJR,M,Y35-44,AT	2.1 	1.3 
A,PC,TOTAL,DPR_MJR,M,Y35-44,BE	: 	5.6 
A,PC,TOTAL,DPR_MJR,M,Y35-44,BG	1.4 	0.4 
A,PC,TOTAL,DPR_MJR,M,Y35-44,CY	1.5 	0.7 
A,PC,TOTAL,DPR_MJR,M,Y35-44,CZ	0.1 	0.4 
A,PC,TOTAL,DPR_MJR,M,Y35-44,DE	3.0 	3.2 
A,PC,TOTAL,DPR_MJR,M,Y35-44,DK	2.0 	4.2 
A,PC,TOTAL,DPR_MJR,M,Y35-44,EE	0.9 	1.1 
A,PC,TOTAL,DPR_MJR,M,Y35-44,EL	1.2 	0.6 
A,PC,TOTAL,DPR_MJR,M,Y35-44,ES	1.5 	0.9 
A,PC,TOTAL,DPR_MJR,M,Y35-44,EU27_2020	1.7 	1.8 
A,PC,TOTAL,DPR_MJR,M,Y35-44,EU28	2.0 e	: 
A,PC,TOTAL,DPR_MJR,M,Y35-44,FI	3.7 	2.9 
A,PC,TOTAL,DPR_MJR,M,Y35-44,FR	2.8 	3.1 
A,PC,TOTAL,DPR_MJR,M,Y35-44,HR	0.7 	1.4 
A,PC,TOTAL,DPR_MJR,M,Y35-44,HU	1.3 	0.7 
A,PC,TOTAL,DPR_MJR,M,Y35-44,IE	2.4 	1.1 
A,PC,TOTAL,DPR_MJR,M,Y35-44,IS	3.2 	2.3 
A,PC,TOTAL,DPR_MJR,M,Y35-44,IT	1.1 	0.3 
A,PC,TOTAL,DPR_MJR,M,Y35-44,LT	0.4 	1.6 
A,PC,TOTAL,DPR_MJR,M,Y35-44,LU	5.2 	1.7 
A,PC,TOTAL,DPR_MJR,M,Y35-44,LV	0.5 	2.6 
A,PC,TOTAL,DPR_MJR,M,Y35-44,MT	1.1 	0.7 
A,PC,TOTAL,DPR_MJR,M,Y35-44,NL	: 	2.8 
A,PC,TOTAL,DPR_MJR,M,Y35-44,NO	2.4 	1.2 
A,PC,TOTAL,DPR_MJR,M,Y35-44,PL	0.7 	0.3 
A,PC,TOTAL,DPR_MJR,M,Y35-44,PT	0.7 	2.0 
A,PC,TOTAL,DPR_MJR,M,Y35-44,RO	0.7 	0.8 
A,PC,TOTAL,DPR_MJR,M,Y35-44,RS	: 	0.6 
A,PC,TOTAL,DPR_MJR,M,Y35-44,SE	2.7 	6.2 
A,PC,TOTAL,DPR_MJR,M,Y35-44,SI	1.6 	3.4 
A,PC,TOTAL,DPR_MJR,M,Y35-44,SK	0.8 	0.6 
A,PC,TOTAL,DPR_MJR,M,Y35-44,TR	1.3 	1.9 
A,PC,TOTAL,DPR_MJR,M,Y35-44,UK	3.8 	: 
A,PC,TOTAL,DPR_MJR,M,Y45-54,AT	1.0 	2.1 
A,PC,TOTAL,DPR_MJR,M,Y45-54,BE	: 	3.9 
A,PC,TOTAL,DPR_MJR,M,Y45-54,BG	1.8 	1.4 
A,PC,TOTAL,DPR_MJR,M,Y45-54,CY	1.2 	0.4 
A,PC,TOTAL,DPR_MJR,M,Y45-54,CZ	1.0 	0.3 
A,PC,TOTAL,DPR_MJR,M,Y45-54,DE	4.0 	4.9 
A,PC,TOTAL,DPR_MJR,M,Y45-54,DK	1.9 	3.2 
A,PC,TOTAL,DPR_MJR,M,Y45-54,EE	2.8 	3.2 
A,PC,TOTAL,DPR_MJR,M,Y45-54,EL	1.0 	0.2 
A,PC,TOTAL,DPR_MJR,M,Y45-54,ES	2.2 	1.3 
A,PC,TOTAL,DPR_MJR,M,Y45-54,EU27_2020	2.2 	2.4 
A,PC,TOTAL,DPR_MJR,M,Y45-54,EU28	2.4 e	: 
A,PC,TOTAL,DPR_MJR,M,Y45-54,FI	1.9 	2.3 
A,PC,TOTAL,DPR_MJR,M,Y45-54,FR	1.7 	3.0 
A,PC,TOTAL,DPR_MJR,M,Y45-54,HR	1.1 	4.3 
A,PC,TOTAL,DPR_MJR,M,Y45-54,HU	2.7 	1.2 
A,PC,TOTAL,DPR_MJR,M,Y45-54,IE	2.8 	1.8 
A,PC,TOTAL,DPR_MJR,M,Y45-54,IS	3.1 	1.7 
A,PC,TOTAL,DPR_MJR,M,Y45-54,IT	1.1 	0.6 
A,PC,TOTAL,DPR_MJR,M,Y45-54,LT	0.3 	1.5 
A,PC,TOTAL,DPR_MJR,M,Y45-54,LU	3.7 	3.5 
A,PC,TOTAL,DPR_MJR,M,Y45-54,LV	1.9 	1.8 
A,PC,TOTAL,DPR_MJR,M,Y45-54,MT	2.8 	0.9 
A,PC,TOTAL,DPR_MJR,M,Y45-54,NL	: 	3.4 
A,PC,TOTAL,DPR_MJR,M,Y45-54,NO	2.3 	1.0 
A,PC,TOTAL,DPR_MJR,M,Y45-54,PL	1.1 	2.3 
A,PC,TOTAL,DPR_MJR,M,Y45-54,PT	2.0 	1.6 
A,PC,TOTAL,DPR_MJR,M,Y45-54,RO	1.1 	0.7 
A,PC,TOTAL,DPR_MJR,M,Y45-54,RS	: 	0.1 
A,PC,TOTAL,DPR_MJR,M,Y45-54,SE	3.6 	4.8 
A,PC,TOTAL,DPR_MJR,M,Y45-54,SI	1.8 	2.6 
A,PC,TOTAL,DPR_MJR,M,Y45-54,SK	1.6 	0.5 
A,PC,TOTAL,DPR_MJR,M,Y45-54,TR	1.4 	2.7 
A,PC,TOTAL,DPR_MJR,M,Y45-54,UK	4.1 	: 
A,PC,TOTAL,DPR_MJR,M,Y45-64,AT	1.0 	1.9 
A,PC,TOTAL,DPR_MJR,M,Y45-64,BE	: 	3.9 
A,PC,TOTAL,DPR_MJR,M,Y45-64,BG	2.9 	1.7 
A,PC,TOTAL,DPR_MJR,M,Y45-64,CY	1.7 	0.5 
A,PC,TOTAL,DPR_MJR,M,Y45-64,CZ	0.6 	0.8 
A,PC,TOTAL,DPR_MJR,M,Y45-64,DE	3.7 	4.5 
A,PC,TOTAL,DPR_MJR,M,Y45-64,DK	2.4 	3.1 
A,PC,TOTAL,DPR_MJR,M,Y45-64,EE	2.3 	2.8 
A,PC,TOTAL,DPR_MJR,M,Y45-64,EL	1.1 	0.8 
A,PC,TOTAL,DPR_MJR,M,Y45-64,ES	2.4 	1.5 
A,PC,TOTAL,DPR_MJR,M,Y45-64,EU27_2020	2.2 	2.6 
A,PC,TOTAL,DPR_MJR,M,Y45-64,EU28	2.5 e	: 
A,PC,TOTAL,DPR_MJR,M,Y45-64,FI	2.0 	1.4 
A,PC,TOTAL,DPR_MJR,M,Y45-64,FR	1.8 	3.1 
A,PC,TOTAL,DPR_MJR,M,Y45-64,HR	1.1 	2.7 
A,PC,TOTAL,DPR_MJR,M,Y45-64,HU	3.7 	2.1 
A,PC,TOTAL,DPR_MJR,M,Y45-64,IE	3.1 	1.4 
A,PC,TOTAL,DPR_MJR,M,Y45-64,IS	3.3 	2.6 
A,PC,TOTAL,DPR_MJR,M,Y45-64,IT	1.3 	0.9 
A,PC,TOTAL,DPR_MJR,M,Y45-64,LT	0.4 	1.3 
A,PC,TOTAL,DPR_MJR,M,Y45-64,LU	3.9 	3.4 
A,PC,TOTAL,DPR_MJR,M,Y45-64,LV	1.9 	1.4 
A,PC,TOTAL,DPR_MJR,M,Y45-64,MT	1.9 	1.1 
A,PC,TOTAL,DPR_MJR,M,Y45-64,NL	: 	3.7 
A,PC,TOTAL,DPR_MJR,M,Y45-64,NO	1.7 	1.4 
A,PC,TOTAL,DPR_MJR,M,Y45-64,PL	1.5 	2.3 
A,PC,TOTAL,DPR_MJR,M,Y45-64,PT	2.4 	2.0 
A,PC,TOTAL,DPR_MJR,M,Y45-64,RO	1.2 	1.2 
A,PC,TOTAL,DPR_MJR,M,Y45-64,RS	: 	0.4 
A,PC,TOTAL,DPR_MJR,M,Y45-64,SE	3.3 	4.4 
A,PC,TOTAL,DPR_MJR,M,Y45-64,SI	1.2 	2.7 
A,PC,TOTAL,DPR_MJR,M,Y45-64,SK	2.1 	0.5 
A,PC,TOTAL,DPR_MJR,M,Y45-64,TR	1.7 	2.5 
A,PC,TOTAL,DPR_MJR,M,Y45-64,UK	4.7 	: 
A,PC,TOTAL,DPR_MJR,M,Y55-64,AT	1.0 	1.6 
A,PC,TOTAL,DPR_MJR,M,Y55-64,BE	: 	3.9 
A,PC,TOTAL,DPR_MJR,M,Y55-64,BG	4.0 	1.9 
A,PC,TOTAL,DPR_MJR,M,Y55-64,CY	2.2 	0.5 
A,PC,TOTAL,DPR_MJR,M,Y55-64,CZ	0.3 	1.4 
A,PC,TOTAL,DPR_MJR,M,Y55-64,DE	3.2 	4.1 
A,PC,TOTAL,DPR_MJR,M,Y55-64,DK	2.9 	3.1 
A,PC,TOTAL,DPR_MJR,M,Y55-64,EE	1.7 	2.5 
A,PC,TOTAL,DPR_MJR,M,Y55-64,EL	1.1 	1.5 
A,PC,TOTAL,DPR_MJR,M,Y55-64,ES	2.6 	1.7 
A,PC,TOTAL,DPR_MJR,M,Y55-64,EU27_2020	2.2 	2.7 
A,PC,TOTAL,DPR_MJR,M,Y55-64,EU28	2.6 e	: 
A,PC,TOTAL,DPR_MJR,M,Y55-64,FI	2.2 	0.8 
A,PC,TOTAL,DPR_MJR,M,Y55-64,FR	1.8 	3.3 
A,PC,TOTAL,DPR_MJR,M,Y55-64,HR	1.2 	1.4 
A,PC,TOTAL,DPR_MJR,M,Y55-64,HU	4.5 	3.1 
A,PC,TOTAL,DPR_MJR,M,Y55-64,IE	3.5 	1.0 
A,PC,TOTAL,DPR_MJR,M,Y55-64,IS	3.4 	3.5 
A,PC,TOTAL,DPR_MJR,M,Y55-64,IT	1.5 	1.3 
A,PC,TOTAL,DPR_MJR,M,Y55-64,LT	0.6 	1.2 
A,PC,TOTAL,DPR_MJR,M,Y55-64,LU	4.3 	3.3 
A,PC,TOTAL,DPR_MJR,M,Y55-64,LV	1.8 	0.9 
A,PC,TOTAL,DPR_MJR,M,Y55-64,MT	1.1 	1.3 
A,PC,TOTAL,DPR_MJR,M,Y55-64,NL	: 	4.0 
A,PC,TOTAL,DPR_MJR,M,Y55-64,NO	1.0 	1.8 
A,PC,TOTAL,DPR_MJR,M,Y55-64,PL	1.9 	2.4 
A,PC,TOTAL,DPR_MJR,M,Y55-64,PT	2.8 	2.5 
A,PC,TOTAL,DPR_MJR,M,Y55-64,RO	1.3 	1.7 
A,PC,TOTAL,DPR_MJR,M,Y55-64,RS	: 	0.7 
A,PC,TOTAL,DPR_MJR,M,Y55-64,SE	3.0 	4.0 
A,PC,TOTAL,DPR_MJR,M,Y55-64,SI	0.6 	2.8 
A,PC,TOTAL,DPR_MJR,M,Y55-64,SK	2.5 	0.5 
A,PC,TOTAL,DPR_MJR,M,Y55-64,TR	2.1 	2.2 
A,PC,TOTAL,DPR_MJR,M,Y55-64,UK	5.4 	: 
A,PC,TOTAL,DPR_MJR,M,Y65-74,AT	0.8 	1.0 
A,PC,TOTAL,DPR_MJR,M,Y65-74,BE	: 	1.8 
A,PC,TOTAL,DPR_MJR,M,Y65-74,BG	6.7 	3.8 
A,PC,TOTAL,DPR_MJR,M,Y65-74,CY	2.6 	0.6 
A,PC,TOTAL,DPR_MJR,M,Y65-74,CZ	1.4 	0.9 
A,PC,TOTAL,DPR_MJR,M,Y65-74,DE	1.9 	1.3 
A,PC,TOTAL,DPR_MJR,M,Y65-74,DK	1.8 	1.9 
A,PC,TOTAL,DPR_MJR,M,Y65-74,EE	1.2 	2.7 
A,PC,TOTAL,DPR_MJR,M,Y65-74,EL	2.6 	0.3 
A,PC,TOTAL,DPR_MJR,M,Y65-74,ES	1.5 	0.9 
A,PC,TOTAL,DPR_MJR,M,Y65-74,EU27_2020	1.9 	1.6 
A,PC,TOTAL,DPR_MJR,M,Y65-74,EU28	1.8 e	: 
A,PC,TOTAL,DPR_MJR,M,Y65-74,FI	0.4 	0.4 
A,PC,TOTAL,DPR_MJR,M,Y65-74,FR	1.8 	2.4 
A,PC,TOTAL,DPR_MJR,M,Y65-74,HR	4.0 	2.6 
A,PC,TOTAL,DPR_MJR,M,Y65-74,HU	4.0 	1.5 
A,PC,TOTAL,DPR_MJR,M,Y65-74,IE	1.8 	2.2 
A,PC,TOTAL,DPR_MJR,M,Y65-74,IS	2.3 	0.7 
A,PC,TOTAL,DPR_MJR,M,Y65-74,IT	0.8 	1.1 
A,PC,TOTAL,DPR_MJR,M,Y65-74,LT	1.6 	1.5 
A,PC,TOTAL,DPR_MJR,M,Y65-74,LU	2.1 	0.8 
A,PC,TOTAL,DPR_MJR,M,Y65-74,LV	1.9 	1.9 
A,PC,TOTAL,DPR_MJR,M,Y65-74,MT	1.0 	0.9 
A,PC,TOTAL,DPR_MJR,M,Y65-74,NL	: 	2.1 
A,PC,TOTAL,DPR_MJR,M,Y65-74,NO	0.3 	0.4 
A,PC,TOTAL,DPR_MJR,M,Y65-74,PL	3.1 	1.9 
A,PC,TOTAL,DPR_MJR,M,Y65-74,PT	1.6 	1.2 
A,PC,TOTAL,DPR_MJR,M,Y65-74,RO	2.8 	2.0 
A,PC,TOTAL,DPR_MJR,M,Y65-74,RS	: 	1.2 
A,PC,TOTAL,DPR_MJR,M,Y65-74,SE	1.3 	1.4 
A,PC,TOTAL,DPR_MJR,M,Y65-74,SI	0.5 	2.7 
A,PC,TOTAL,DPR_MJR,M,Y65-74,SK	1.1 	2.2 
A,PC,TOTAL,DPR_MJR,M,Y65-74,TR	3.3 	2.2 
A,PC,TOTAL,DPR_MJR,M,Y65-74,UK	1.5 	: 
A,PC,TOTAL,DPR_MJR,M,Y_GE18,AT	1.0 	: 
A,PC,TOTAL,DPR_MJR,M,Y_GE18,BG	3.4 	: 
A,PC,TOTAL,DPR_MJR,M,Y_GE18,CY	1.5 	: 
A,PC,TOTAL,DPR_MJR,M,Y_GE18,CZ	0.6 	: 
A,PC,TOTAL,DPR_MJR,M,Y_GE18,DE	3.2 	: 
A,PC,TOTAL,DPR_MJR,M,Y_GE18,DK	2.2 	: 
A,PC,TOTAL,DPR_MJR,M,Y_GE18,EE	1.6 	: 
