"A,PC,DPR_OTH,QU4,T,TOTAL,IS",3.3 ,1.7 
"A,PC,DPR_OTH,QU4,T,TOTAL,IT",2.3 ,2.4 
"A,PC,DPR_OTH,QU4,T,TOTAL,LT",1.8 ,1.9 
"A,PC,DPR_OTH,QU4,T,TOTAL,LU",1.6 ,3.1 
"A,PC,DPR_OTH,QU4,T,TOTAL,LV",2.3 ,1.8 
"A,PC,DPR_OTH,QU4,T,TOTAL,MT",2.5 ,6.3 
"A,PC,DPR_OTH,QU4,T,TOTAL,NL",: ,3.8 
"A,PC,DPR_OTH,QU4,T,TOTAL,NO",3.6 ,3.4 
"A,PC,DPR_OTH,QU4,T,TOTAL,PL",3.2 ,2.5 
"A,PC,DPR_OTH,QU4,T,TOTAL,PT",5.5 ,5.0 
"A,PC,DPR_OTH,QU4,T,TOTAL,RO",2.4 ,2.0 
"A,PC,DPR_OTH,QU4,T,TOTAL,RS",: ,1.1 
"A,PC,DPR_OTH,QU4,T,TOTAL,SE",3.2 ,4.2 
"A,PC,DPR_OTH,QU4,T,TOTAL,SI",2.1 ,3.4 
"A,PC,DPR_OTH,QU4,T,TOTAL,SK",0.8 ,1.7 
"A,PC,DPR_OTH,QU4,T,TOTAL,TR",3.4 ,3.4 
"A,PC,DPR_OTH,QU4,T,TOTAL,UK",3.2 ,: 
"A,PC,DPR_OTH,QU4,T,Y15-19,AT",2.0 ,: 
"A,PC,DPR_OTH,QU4,T,Y15-19,BG",2.6 u,: 
"A,PC,DPR_OTH,QU4,T,Y15-19,CY",2.3 ,: 
"A,PC,DPR_OTH,QU4,T,Y15-19,CZ",0 u,: 
"A,PC,DPR_OTH,QU4,T,Y15-19,DE",9.9 ,: 
"A,PC,DPR_OTH,QU4,T,Y15-19,DK",6.8 u,: 
"A,PC,DPR_OTH,QU4,T,Y15-19,EE",0 u,: 
"A,PC,DPR_OTH,QU4,T,Y15-19,EL",3.8 u,: 
"A,PC,DPR_OTH,QU4,T,Y15-19,ES",0.2 ,: 
"A,PC,DPR_OTH,QU4,T,Y15-19,EU28",3.0 ,: 
"A,PC,DPR_OTH,QU4,T,Y15-19,FI",0 u,: 
"A,PC,DPR_OTH,QU4,T,Y15-19,FR",2.0 ,: 
"A,PC,DPR_OTH,QU4,T,Y15-19,HR",0 u,: 
"A,PC,DPR_OTH,QU4,T,Y15-19,HU",1.5 ,: 
"A,PC,DPR_OTH,QU4,T,Y15-19,IE",: u,: 
"A,PC,DPR_OTH,QU4,T,Y15-19,IS",7.6 ,: 
"A,PC,DPR_OTH,QU4,T,Y15-19,IT",3.8 ,: 
"A,PC,DPR_OTH,QU4,T,Y15-19,LT",0 ,: 
"A,PC,DPR_OTH,QU4,T,Y15-19,LU",: u,: 
"A,PC,DPR_OTH,QU4,T,Y15-19,LV",0 u,: 
"A,PC,DPR_OTH,QU4,T,Y15-19,MT",0 u,: 
"A,PC,DPR_OTH,QU4,T,Y15-19,NO",4.1 ,: 
"A,PC,DPR_OTH,QU4,T,Y15-19,PL",2.1 ,: 
"A,PC,DPR_OTH,QU4,T,Y15-19,PT",0.7 ,: 
"A,PC,DPR_OTH,QU4,T,Y15-19,RO",0 ,: 
"A,PC,DPR_OTH,QU4,T,Y15-19,SE",0 ,: 
"A,PC,DPR_OTH,QU4,T,Y15-19,SI",3.1 u,: 
"A,PC,DPR_OTH,QU4,T,Y15-19,SK",0 ,: 
"A,PC,DPR_OTH,QU4,T,Y15-19,TR",3.1 ,: 
"A,PC,DPR_OTH,QU4,T,Y15-19,UK",0 ,: 
"A,PC,DPR_OTH,QU4,T,Y15-24,AT",3.0 ,1.8 
"A,PC,DPR_OTH,QU4,T,Y15-24,BE",: ,5.3 
"A,PC,DPR_OTH,QU4,T,Y15-24,BG",2.9 ,0 
"A,PC,DPR_OTH,QU4,T,Y15-24,CY",1.4 ,0.9 
"A,PC,DPR_OTH,QU4,T,Y15-24,CZ",0 ,0.6 
"A,PC,DPR_OTH,QU4,T,Y15-24,DE",6.7 ,4.0 
"A,PC,DPR_OTH,QU4,T,Y15-24,DK",4.6 ,2.3 
"A,PC,DPR_OTH,QU4,T,Y15-24,EE",1.6 ,1.3 
"A,PC,DPR_OTH,QU4,T,Y15-24,EL",2.0 ,0 
"A,PC,DPR_OTH,QU4,T,Y15-24,ES",1.1 ,1.2 
"A,PC,DPR_OTH,QU4,T,Y15-24,EU27_2020",2.8 ,3.0 
"A,PC,DPR_OTH,QU4,T,Y15-24,EU28",2.7 ,: 
"A,PC,DPR_OTH,QU4,T,Y15-24,FI",2.4 ,3.9 u
"A,PC,DPR_OTH,QU4,T,Y15-24,FR",1.7 ,5.6 
"A,PC,DPR_OTH,QU4,T,Y15-24,HR",0 ,0 
"A,PC,DPR_OTH,QU4,T,Y15-24,HU",0.8 ,0.5 
"A,PC,DPR_OTH,QU4,T,Y15-24,IE",6.2 u,1.7 u
"A,PC,DPR_OTH,QU4,T,Y15-24,IS",7.3 ,: u
"A,PC,DPR_OTH,QU4,T,Y15-24,IT",3.3 ,2.1 
"A,PC,DPR_OTH,QU4,T,Y15-24,LT",0.7 ,2.2 
"A,PC,DPR_OTH,QU4,T,Y15-24,LU",0 u,10.3 u
"A,PC,DPR_OTH,QU4,T,Y15-24,LV",1.4 ,3.0 
"A,PC,DPR_OTH,QU4,T,Y15-24,MT",1.7 ,2.6 
"A,PC,DPR_OTH,QU4,T,Y15-24,NL",: ,3.9 
"A,PC,DPR_OTH,QU4,T,Y15-24,NO",4.4 ,6.7 
"A,PC,DPR_OTH,QU4,T,Y15-24,PL",2.3 ,2.6 
"A,PC,DPR_OTH,QU4,T,Y15-24,PT",1.1 ,2.5 
"A,PC,DPR_OTH,QU4,T,Y15-24,RO",0.7 ,0 
"A,PC,DPR_OTH,QU4,T,Y15-24,RS",: ,0 
"A,PC,DPR_OTH,QU4,T,Y15-24,SE",6.8 u,8.9 
"A,PC,DPR_OTH,QU4,T,Y15-24,SI",6.0 ,5.0 
"A,PC,DPR_OTH,QU4,T,Y15-24,SK",0 ,0 
"A,PC,DPR_OTH,QU4,T,Y15-24,TR",3.4 ,2.2 
"A,PC,DPR_OTH,QU4,T,Y15-24,UK",1.9 ,: 
"A,PC,DPR_OTH,QU4,T,Y15-29,AT",2.8 ,2.2 
"A,PC,DPR_OTH,QU4,T,Y15-29,BE",: ,5.5 
"A,PC,DPR_OTH,QU4,T,Y15-29,BG",2.4 ,0 
"A,PC,DPR_OTH,QU4,T,Y15-29,CY",0.8 ,0.5 
"A,PC,DPR_OTH,QU4,T,Y15-29,CZ",0 ,2.0 
"A,PC,DPR_OTH,QU4,T,Y15-29,DE",6.2 ,4.4 
"A,PC,DPR_OTH,QU4,T,Y15-29,DK",3.4 ,4.8 
"A,PC,DPR_OTH,QU4,T,Y15-29,EE",2.4 ,1.3 
"A,PC,DPR_OTH,QU4,T,Y15-29,EL",1.3 ,0 
"A,PC,DPR_OTH,QU4,T,Y15-29,ES",1.2 ,1.7 
"A,PC,DPR_OTH,QU4,T,Y15-29,EU27_2020",2.8 ,: 
"A,PC,DPR_OTH,QU4,T,Y15-29,EU28",2.6 e,: 
"A,PC,DPR_OTH,QU4,T,Y15-29,FI",4.6 ,4.1 
"A,PC,DPR_OTH,QU4,T,Y15-29,FR",1.4 ,5.2 
"A,PC,DPR_OTH,QU4,T,Y15-29,HR",0 ,0.8 
"A,PC,DPR_OTH,QU4,T,Y15-29,HU",2.4 ,2.2 
"A,PC,DPR_OTH,QU4,T,Y15-29,IE",: ,1.0 
"A,PC,DPR_OTH,QU4,T,Y15-29,IS",: ,5.7 
"A,PC,DPR_OTH,QU4,T,Y15-29,IT",2.3 ,1.8 
"A,PC,DPR_OTH,QU4,T,Y15-29,LT",1.1 ,2.7 
"A,PC,DPR_OTH,QU4,T,Y15-29,LU",3.2 ,6.3 
"A,PC,DPR_OTH,QU4,T,Y15-29,LV",1.1 ,2.4 
"A,PC,DPR_OTH,QU4,T,Y15-29,MT",1.8 ,6.8 
"A,PC,DPR_OTH,QU4,T,Y15-29,NL",: ,3.3 
"A,PC,DPR_OTH,QU4,T,Y15-29,NO",3.3 ,4.8 
"A,PC,DPR_OTH,QU4,T,Y15-29,PL",1.5 ,1.7 
"A,PC,DPR_OTH,QU4,T,Y15-29,PT",1.7 ,2.4 
"A,PC,DPR_OTH,QU4,T,Y15-29,RO",0.8 ,0 
"A,PC,DPR_OTH,QU4,T,Y15-29,RS",: ,0.2 
"A,PC,DPR_OTH,QU4,T,Y15-29,SE",7.5 ,7.0 
"A,PC,DPR_OTH,QU4,T,Y15-29,SI",4.3 ,3.8 
"A,PC,DPR_OTH,QU4,T,Y15-29,SK",0 ,0 
"A,PC,DPR_OTH,QU4,T,Y15-29,TR",3.1 ,2.4 
"A,PC,DPR_OTH,QU4,T,Y15-29,UK",1.8 ,: 
"A,PC,DPR_OTH,QU4,T,Y15-64,AT",2.6 ,2.5 
"A,PC,DPR_OTH,QU4,T,Y15-64,BE",: ,4.1 
"A,PC,DPR_OTH,QU4,T,Y15-64,BG",2.3 ,1.6 
"A,PC,DPR_OTH,QU4,T,Y15-64,CY",1.5 ,1.0 
"A,PC,DPR_OTH,QU4,T,Y15-64,CZ",1.1 ,1.6 
"A,PC,DPR_OTH,QU4,T,Y15-64,DE",4.8 ,4.2 
"A,PC,DPR_OTH,QU4,T,Y15-64,DK",2.7 ,3.2 
"A,PC,DPR_OTH,QU4,T,Y15-64,EE",2.0 ,1.2 
"A,PC,DPR_OTH,QU4,T,Y15-64,EL",1.7 ,0.5 
"A,PC,DPR_OTH,QU4,T,Y15-64,ES",2.6 ,1.9 
"A,PC,DPR_OTH,QU4,T,Y15-64,EU27_2020",2.7 ,2.9 
"A,PC,DPR_OTH,QU4,T,Y15-64,EU28",2.8 ,: 
"A,PC,DPR_OTH,QU4,T,Y15-64,FI",2.6 ,2.2 
"A,PC,DPR_OTH,QU4,T,Y15-64,FR",2.1 ,4.5 
"A,PC,DPR_OTH,QU4,T,Y15-64,HR",1.3 ,4.0 
"A,PC,DPR_OTH,QU4,T,Y15-64,HU",2.5 ,2.0 
"A,PC,DPR_OTH,QU4,T,Y15-64,IE",2.8 ,1.0 
"A,PC,DPR_OTH,QU4,T,Y15-64,IS",3.4 ,1.7 
"A,PC,DPR_OTH,QU4,T,Y15-64,IT",1.4 ,1.8 
"A,PC,DPR_OTH,QU4,T,Y15-64,LT",1.0 ,1.6 
"A,PC,DPR_OTH,QU4,T,Y15-64,LU",1.9 ,3.0 
"A,PC,DPR_OTH,QU4,T,Y15-64,LV",2.2 ,1.8 
"A,PC,DPR_OTH,QU4,T,Y15-64,MT",2.5 ,6.3 
"A,PC,DPR_OTH,QU4,T,Y15-64,NL",: ,3.4 
"A,PC,DPR_OTH,QU4,T,Y15-64,NO",3.5 ,3.6 
"A,PC,DPR_OTH,QU4,T,Y15-64,PL",2.3 ,2.4 
"A,PC,DPR_OTH,QU4,T,Y15-64,PT",4.6 ,4.3 
"A,PC,DPR_OTH,QU4,T,Y15-64,RO",1.5 ,1.2 
"A,PC,DPR_OTH,QU4,T,Y15-64,RS",: ,0.6 
"A,PC,DPR_OTH,QU4,T,Y15-64,SE",3.4 ,4.6 
"A,PC,DPR_OTH,QU4,T,Y15-64,SI",2.3 ,3.0 
"A,PC,DPR_OTH,QU4,T,Y15-64,SK",0.7 ,1.2 
"A,PC,DPR_OTH,QU4,T,Y15-64,TR",3.4 ,3.3 
"A,PC,DPR_OTH,QU4,T,Y15-64,UK",3.1 ,: 
"A,PC,DPR_OTH,QU4,T,Y18-24,AT",3.2 ,: 
"A,PC,DPR_OTH,QU4,T,Y18-24,BG",2.1 ,: 
"A,PC,DPR_OTH,QU4,T,Y18-24,CY",2.1 ,: 
"A,PC,DPR_OTH,QU4,T,Y18-24,CZ",0 ,: 
"A,PC,DPR_OTH,QU4,T,Y18-24,DE",5.4 ,: 
"A,PC,DPR_OTH,QU4,T,Y18-24,DK",1.9 u,: 
"A,PC,DPR_OTH,QU4,T,Y18-24,EE",2.4 ,: 
"A,PC,DPR_OTH,QU4,T,Y18-24,EL",3.0 ,: 
"A,PC,DPR_OTH,QU4,T,Y18-24,ES",1.5 ,: 
"A,PC,DPR_OTH,QU4,T,Y18-24,EU27_2020",2.9 ,: 
"A,PC,DPR_OTH,QU4,T,Y18-24,EU28",2.8 ,: 
"A,PC,DPR_OTH,QU4,T,Y18-24,FI",3.9 u,: 
"A,PC,DPR_OTH,QU4,T,Y18-24,FR",2.3 ,: 
"A,PC,DPR_OTH,QU4,T,Y18-24,HR",0 ,: 
"A,PC,DPR_OTH,QU4,T,Y18-24,HU",0.4 ,: 
"A,PC,DPR_OTH,QU4,T,Y18-24,IE",9.1 u,: 
"A,PC,DPR_OTH,QU4,T,Y18-24,IS",7.5 ,: 
"A,PC,DPR_OTH,QU4,T,Y18-24,IT",4.2 ,: 
"A,PC,DPR_OTH,QU4,T,Y18-24,LT",1.1 ,: 
"A,PC,DPR_OTH,QU4,T,Y18-24,LU",: u,: 
"A,PC,DPR_OTH,QU4,T,Y18-24,LV",1.5 ,: 
"A,PC,DPR_OTH,QU4,T,Y18-24,MT",2.0 ,: 
"A,PC,DPR_OTH,QU4,T,Y18-24,NO",5.1 ,: 
"A,PC,DPR_OTH,QU4,T,Y18-24,PL",2.2 ,: 
"A,PC,DPR_OTH,QU4,T,Y18-24,PT",1.5 ,: 
"A,PC,DPR_OTH,QU4,T,Y18-24,RO",1.1 ,: 
"A,PC,DPR_OTH,QU4,T,Y18-24,SE",6.8 u,: 
"A,PC,DPR_OTH,QU4,T,Y18-24,SI",7.6 ,: 
"A,PC,DPR_OTH,QU4,T,Y18-24,SK",0 ,: 
"A,PC,DPR_OTH,QU4,T,Y18-24,TR",3.4 ,: 
"A,PC,DPR_OTH,QU4,T,Y18-24,UK",2.3 ,: 
"A,PC,DPR_OTH,QU4,T,Y18-44,AT",2.4 ,: 
"A,PC,DPR_OTH,QU4,T,Y18-44,BG",2.3 ,: 
"A,PC,DPR_OTH,QU4,T,Y18-44,CY",0.6 ,: 
"A,PC,DPR_OTH,QU4,T,Y18-44,CZ",0.6 ,: 
"A,PC,DPR_OTH,QU4,T,Y18-44,DE",5.4 ,: 
"A,PC,DPR_OTH,QU4,T,Y18-44,DK",2.5 ,: 
"A,PC,DPR_OTH,QU4,T,Y18-44,EE",2.1 ,: 
"A,PC,DPR_OTH,QU4,T,Y18-44,EL",1.5 ,: 
"A,PC,DPR_OTH,QU4,T,Y18-44,ES",1.4 ,: 
"A,PC,DPR_OTH,QU4,T,Y18-44,EU27_2020",2.5 ,: 
"A,PC,DPR_OTH,QU4,T,Y18-44,EU28",2.5 ,: 
"A,PC,DPR_OTH,QU4,T,Y18-44,FI",3.2 ,: 
"A,PC,DPR_OTH,QU4,T,Y18-44,FR",1.9 ,: 
"A,PC,DPR_OTH,QU4,T,Y18-44,HR",0.3 ,: 
"A,PC,DPR_OTH,QU4,T,Y18-44,HU",1.6 ,: 
"A,PC,DPR_OTH,QU4,T,Y18-44,IE",3.3 ,: 
"A,PC,DPR_OTH,QU4,T,Y18-44,IS",3.9 ,: 
"A,PC,DPR_OTH,QU4,T,Y18-44,IT",1.3 ,: 
"A,PC,DPR_OTH,QU4,T,Y18-44,LT",0.8 ,: 
"A,PC,DPR_OTH,QU4,T,Y18-44,LU",1.9 ,: 
"A,PC,DPR_OTH,QU4,T,Y18-44,LV",1.9 ,: 
"A,PC,DPR_OTH,QU4,T,Y18-44,MT",2.3 ,: 
"A,PC,DPR_OTH,QU4,T,Y18-44,NO",3.4 ,: 
"A,PC,DPR_OTH,QU4,T,Y18-44,PL",1.6 ,: 
"A,PC,DPR_OTH,QU4,T,Y18-44,PT",2.5 ,: 
"A,PC,DPR_OTH,QU4,T,Y18-44,RO",1.1 ,: 
"A,PC,DPR_OTH,QU4,T,Y18-44,SE",4.4 ,: 
"A,PC,DPR_OTH,QU4,T,Y18-44,SI",2.1 ,: 
"A,PC,DPR_OTH,QU4,T,Y18-44,SK",0.5 ,: 
"A,PC,DPR_OTH,QU4,T,Y18-44,TR",3.3 ,: 
"A,PC,DPR_OTH,QU4,T,Y18-44,UK",2.3 ,: 
"A,PC,DPR_OTH,QU4,T,Y18-64,AT",2.6 ,: 
"A,PC,DPR_OTH,QU4,T,Y18-64,BG",2.2 ,: 
"A,PC,DPR_OTH,QU4,T,Y18-64,CY",1.6 ,: 
"A,PC,DPR_OTH,QU4,T,Y18-64,CZ",1.1 ,: 
"A,PC,DPR_OTH,QU4,T,Y18-64,DE",4.6 ,: 
"A,PC,DPR_OTH,QU4,T,Y18-64,DK",2.4 ,: 
"A,PC,DPR_OTH,QU4,T,Y18-64,EE",2.1 ,: 
"A,PC,DPR_OTH,QU4,T,Y18-64,EL",1.7 ,: 
"A,PC,DPR_OTH,QU4,T,Y18-64,ES",2.7 ,: 
"A,PC,DPR_OTH,QU4,T,Y18-64,EU27_2020",2.7 ,: 
"A,PC,DPR_OTH,QU4,T,Y18-64,EU28",2.8 ,: 
"A,PC,DPR_OTH,QU4,T,Y18-64,FI",2.7 ,: 
"A,PC,DPR_OTH,QU4,T,Y18-64,FR",2.2 ,: 
"A,PC,DPR_OTH,QU4,T,Y18-64,HR",1.3 ,: 
"A,PC,DPR_OTH,QU4,T,Y18-64,HU",2.6 ,: 
"A,PC,DPR_OTH,QU4,T,Y18-64,IE",3.0 ,: 
"A,PC,DPR_OTH,QU4,T,Y18-64,IS",3.2 ,: 
"A,PC,DPR_OTH,QU4,T,Y18-64,IT",1.4 ,: 
"A,PC,DPR_OTH,QU4,T,Y18-64,LT",1.1 ,: 
"A,PC,DPR_OTH,QU4,T,Y18-64,LU",1.9 ,: 
"A,PC,DPR_OTH,QU4,T,Y18-64,LV",2.2 ,: 
"A,PC,DPR_OTH,QU4,T,Y18-64,MT",2.6 ,: 
"A,PC,DPR_OTH,QU4,T,Y18-64,NO",3.6 ,: 
"A,PC,DPR_OTH,QU4,T,Y18-64,PL",2.2 ,: 
"A,PC,DPR_OTH,QU4,T,Y18-64,PT",4.8 ,: 
"A,PC,DPR_OTH,QU4,T,Y18-64,RO",1.6 ,: 
"A,PC,DPR_OTH,QU4,T,Y18-64,SE",3.4 ,: 
"A,PC,DPR_OTH,QU4,T,Y18-64,SI",2.4 ,: 
"A,PC,DPR_OTH,QU4,T,Y18-64,SK",0.7 ,: 
"A,PC,DPR_OTH,QU4,T,Y18-64,TR",3.4 ,: 
"A,PC,DPR_OTH,QU4,T,Y18-64,UK",3.2 ,: 
"A,PC,DPR_OTH,QU4,T,Y20-24,AT",3.6 ,: 
"A,PC,DPR_OTH,QU4,T,Y20-24,BG",3.1 u,: 
"A,PC,DPR_OTH,QU4,T,Y20-24,CY",0.7 ,: 
"A,PC,DPR_OTH,QU4,T,Y20-24,CZ",0 ,: 
"A,PC,DPR_OTH,QU4,T,Y20-24,DE",4.0 ,: 
"A,PC,DPR_OTH,QU4,T,Y20-24,DK",0 u,: 
"A,PC,DPR_OTH,QU4,T,Y20-24,EE",2.6 ,: 
"A,PC,DPR_OTH,QU4,T,Y20-24,EL",0 u,: 
"A,PC,DPR_OTH,QU4,T,Y20-24,ES",1.9 ,: 
"A,PC,DPR_OTH,QU4,T,Y20-24,EU28",2.4 ,: 
"A,PC,DPR_OTH,QU4,T,Y20-24,FI",5.8 u,: 
"A,PC,DPR_OTH,QU4,T,Y20-24,FR",1.4 ,: 
"A,PC,DPR_OTH,QU4,T,Y20-24,HR",0 u,: 
"A,PC,DPR_OTH,QU4,T,Y20-24,HU",0 ,: 
"A,PC,DPR_OTH,QU4,T,Y20-24,IE",10.7 u,: 
"A,PC,DPR_OTH,QU4,T,Y20-24,IS",6.9 ,: 
"A,PC,DPR_OTH,QU4,T,Y20-24,IT",2.8 ,: 
"A,PC,DPR_OTH,QU4,T,Y20-24,LT",1.4 ,: 
"A,PC,DPR_OTH,QU4,T,Y20-24,LU",: u,: 
"A,PC,DPR_OTH,QU4,T,Y20-24,LV",1.6 ,: 
"A,PC,DPR_OTH,QU4,T,Y20-24,MT",2.9 ,: 
"A,PC,DPR_OTH,QU4,T,Y20-24,NO",4.7 ,: 
"A,PC,DPR_OTH,QU4,T,Y20-24,PL",2.4 ,: 
"A,PC,DPR_OTH,QU4,T,Y20-24,PT",1.4 ,: 
"A,PC,DPR_OTH,QU4,T,Y20-24,RO",1.4 ,: 
"A,PC,DPR_OTH,QU4,T,Y20-24,SE",6.8 u,: 
"A,PC,DPR_OTH,QU4,T,Y20-24,SI",8.6 ,: 
"A,PC,DPR_OTH,QU4,T,Y20-24,SK",0 ,: 
"A,PC,DPR_OTH,QU4,T,Y20-24,TR",3.7 ,: 
"A,PC,DPR_OTH,QU4,T,Y20-24,UK",2.9 ,: 
"A,PC,DPR_OTH,QU4,T,Y25-29,AT",2.5 ,: 
"A,PC,DPR_OTH,QU4,T,Y25-29,BG",1.7 ,: 
"A,PC,DPR_OTH,QU4,T,Y25-29,CY",0 ,: 
"A,PC,DPR_OTH,QU4,T,Y25-29,CZ",0 ,: 
"A,PC,DPR_OTH,QU4,T,Y25-29,DE",6.8 ,: 
"A,PC,DPR_OTH,QU4,T,Y25-29,DK",2.0 ,: 
"A,PC,DPR_OTH,QU4,T,Y25-29,EE",3.1 ,: 
"A,PC,DPR_OTH,QU4,T,Y25-29,EL",0 ,: 
"A,PC,DPR_OTH,QU4,T,Y25-29,ES",1.3 ,: 
"A,PC,DPR_OTH,QU4,T,Y25-29,EU28",2.6 ,: 
"A,PC,DPR_OTH,QU4,T,Y25-29,FI",6.1 ,: 
"A,PC,DPR_OTH,QU4,T,Y25-29,FR",0 ,: 
"A,PC,DPR_OTH,QU4,T,Y25-29,HR",0 u,: 
"A,PC,DPR_OTH,QU4,T,Y25-29,HU",4.9 ,: 
"A,PC,DPR_OTH,QU4,T,Y25-29,IE",5.1 ,: 
"A,PC,DPR_OTH,QU4,T,Y25-29,IS",2.3 u,: 
"A,PC,DPR_OTH,QU4,T,Y25-29,IT",1.0 ,: 
"A,PC,DPR_OTH,QU4,T,Y25-29,LT",1.8 u,: 
"A,PC,DPR_OTH,QU4,T,Y25-29,LU",5.2 u,: 
"A,PC,DPR_OTH,QU4,T,Y25-29,LV",0.7 ,: 
"A,PC,DPR_OTH,QU4,T,Y25-29,MT",2.0 ,: 
"A,PC,DPR_OTH,QU4,T,Y25-29,NO",1.6 ,: 
"A,PC,DPR_OTH,QU4,T,Y25-29,PL",0.6 ,: 
"A,PC,DPR_OTH,QU4,T,Y25-29,PT",2.7 ,: 
"A,PC,DPR_OTH,QU4,T,Y25-29,RO",1.0 ,: 
"A,PC,DPR_OTH,QU4,T,Y25-29,SE",8.4 ,: 
"A,PC,DPR_OTH,QU4,T,Y25-29,SI",1.2 ,: 
"A,PC,DPR_OTH,QU4,T,Y25-29,SK",0 ,: 
"A,PC,DPR_OTH,QU4,T,Y25-29,TR",2.6 ,: 
"A,PC,DPR_OTH,QU4,T,Y25-29,UK",1.7 ,: 
"A,PC,DPR_OTH,QU4,T,Y25-34,AT",3.0 ,2.4 
"A,PC,DPR_OTH,QU4,T,Y25-34,BE",: ,3.5 
"A,PC,DPR_OTH,QU4,T,Y25-34,BG",1.8 ,0 
"A,PC,DPR_OTH,QU4,T,Y25-34,CY",0 ,0 
"A,PC,DPR_OTH,QU4,T,Y25-34,CZ",1.1 ,1.6 
"A,PC,DPR_OTH,QU4,T,Y25-34,DE",6.3 ,4.7 
"A,PC,DPR_OTH,QU4,T,Y25-34,DK",1.7 ,6.2 
"A,PC,DPR_OTH,QU4,T,Y25-34,EE",2.0 ,1.8 
"A,PC,DPR_OTH,QU4,T,Y25-34,EL",1.7 ,0.7 
"A,PC,DPR_OTH,QU4,T,Y25-34,ES",2.1 ,1.3 
"A,PC,DPR_OTH,QU4,T,Y25-34,EU27_2020",2.7 ,2.4 
"A,PC,DPR_OTH,QU4,T,Y25-34,EU28",2.6 ,: 
"A,PC,DPR_OTH,QU4,T,Y25-34,FI",3.4 ,2.1 
"A,PC,DPR_OTH,QU4,T,Y25-34,FR",0.8 ,3.7 
"A,PC,DPR_OTH,QU4,T,Y25-34,HR",0 ,1.0 
"A,PC,DPR_OTH,QU4,T,Y25-34,HU",3.7 ,2.5 
"A,PC,DPR_OTH,QU4,T,Y25-34,IE",2.7 ,0 
"A,PC,DPR_OTH,QU4,T,Y25-34,IS",1.1 ,2.7 
"A,PC,DPR_OTH,QU4,T,Y25-34,IT",0.6 ,1.0 
"A,PC,DPR_OTH,QU4,T,Y25-34,LT",0.9 ,1.6 
"A,PC,DPR_OTH,QU4,T,Y25-34,LU",3.4 ,1.8 
"A,PC,DPR_OTH,QU4,T,Y25-34,LV",2.1 ,0.8 
"A,PC,DPR_OTH,QU4,T,Y25-34,MT",1.9 ,9.6 
"A,PC,DPR_OTH,QU4,T,Y25-34,NL",: ,1.7 
"A,PC,DPR_OTH,QU4,T,Y25-34,NO",1.3 ,4.0 
"A,PC,DPR_OTH,QU4,T,Y25-34,PL",1.3 ,0.8 
"A,PC,DPR_OTH,QU4,T,Y25-34,PT",3.3 ,1.4 
"A,PC,DPR_OTH,QU4,T,Y25-34,RO",0.8 ,0 
"A,PC,DPR_OTH,QU4,T,Y25-34,RS",: ,0.8 
"A,PC,DPR_OTH,QU4,T,Y25-34,SE",5.4 ,3.5 
"A,PC,DPR_OTH,QU4,T,Y25-34,SI",1.0 ,2.0 
"A,PC,DPR_OTH,QU4,T,Y25-34,SK",0.6 ,0 
"A,PC,DPR_OTH,QU4,T,Y25-34,TR",3.9 ,2.7 
"A,PC,DPR_OTH,QU4,T,Y25-34,UK",1.8 ,: 
"A,PC,DPR_OTH,QU4,T,Y25-64,EU27_2020",2.7 ,: 
"A,PC,DPR_OTH,QU4,T,Y35-44,AT",1.4 ,2.5 
"A,PC,DPR_OTH,QU4,T,Y35-44,BE",: ,5.6 
"A,PC,DPR_OTH,QU4,T,Y35-44,BG",2.6 ,0.5 
"A,PC,DPR_OTH,QU4,T,Y35-44,CY",0.5 ,0.6 
"A,PC,DPR_OTH,QU4,T,Y35-44,CZ",0.5 ,0.6 
"A,PC,DPR_OTH,QU4,T,Y35-44,DE",4.5 ,5.8 
"A,PC,DPR_OTH,QU4,T,Y35-44,DK",3.2 ,3.9 
"A,PC,DPR_OTH,QU4,T,Y35-44,EE",2.1 ,1.0 
"A,PC,DPR_OTH,QU4,T,Y35-44,EL",0.6 ,0.5 
"A,PC,DPR_OTH,QU4,T,Y35-44,ES",0.9 ,1.6 
"A,PC,DPR_OTH,QU4,T,Y35-44,EU27_2020",2.2 ,3.0 
"A,PC,DPR_OTH,QU4,T,Y35-44,EU28",2.2 ,: 
"A,PC,DPR_OTH,QU4,T,Y35-44,FI",2.7 ,1.9 
"A,PC,DPR_OTH,QU4,T,Y35-44,FR",3.0 ,3.5 
"A,PC,DPR_OTH,QU4,T,Y35-44,HR",0.6 ,6.5 
"A,PC,DPR_OTH,QU4,T,Y35-44,HU",0.5 ,2.3 
"A,PC,DPR_OTH,QU4,T,Y35-44,IE",1.5 ,1.4 
"A,PC,DPR_OTH,QU4,T,Y35-44,IS",3.3 ,2.0 
"A,PC,DPR_OTH,QU4,T,Y35-44,IT",0.9 ,1.3 
"A,PC,DPR_OTH,QU4,T,Y35-44,LT",0.5 ,2.0 
"A,PC,DPR_OTH,QU4,T,Y35-44,LU",1.0 ,3.8 
"A,PC,DPR_OTH,QU4,T,Y35-44,LV",2.0 ,2.9 
"A,PC,DPR_OTH,QU4,T,Y35-44,MT",3.3 ,5.7 
"A,PC,DPR_OTH,QU4,T,Y35-44,NL",: ,2.8 
"A,PC,DPR_OTH,QU4,T,Y35-44,NO",4.4 ,2.0 
